Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666349101,2025-04-03 16:45:49.101,GYROSCOPE,-0.3302,0.0691,-0.1913,62
1743666349110,2025-04-03 16:45:49.110,ACCELEROMETER,-1.2929,8.9929,4.0797,48
1743666349116,2025-04-03 16:45:49.116,ACCELEROMETER,-1.2713,8.5715,3.8331,6
1743666349122,2025-04-03 16:45:49.122,ACCELEROMETER,-1.5778,8.7080,4.3958,6
1743666349161,2025-04-03 16:45:49.161,GYROSCOPE,-0.0840,-0.0964,-0.0019,60
1743666349169,2025-04-03 16:45:49.169,ACCELEROMETER,-1.9728,8.3297,4.3215,47
1743666349176,2025-04-03 16:45:49.176,ACCELEROMETER,-2.6240,8.6984,4.5370,7
1743666349182,2025-04-03 16:45:49.182,ACCELEROMETER,-2.3990,8.3609,4.4436,6
1743666349220,2025-04-03 16:45:49.220,GYROSCOPE,0.2899,-0.3829,0.4746,59
1743666349230,2025-04-03 16:45:49.230,ACCELEROMETER,-3.8211,9.0528,5.3274,48
1743666349237,2025-04-03 16:45:49.237,ACCELEROMETER,-2.2745,8.3225,4.8578,7
1743666349243,2025-04-03 16:45:49.243,ACCELEROMETER,-1.1684,8.9450,6.5700,6
1743666349281,2025-04-03 16:45:49.281,GYROSCOPE,1.4474,-0.2485,0.0757,61
1743666349289,2025-04-03 16:45:49.289,ACCELEROMETER,-0.1676,8.7631,7.8222,46
1743666349295,2025-04-03 16:45:49.295,ACCELEROMETER,-1.1157,8.6505,6.2468,6
1743666349301,2025-04-03 16:45:49.301,ACCELEROMETER,-0.1173,8.7008,-0.5171,6
1743666349340,2025-04-03 16:45:49.340,GYROSCOPE,-0.7914,0.2035,-0.1809,59
1743666349350,2025-04-03 16:45:49.350,ACCELEROMETER,2.8443,9.1533,-3.7828,49
1743666349356,2025-04-03 16:45:49.356,ACCELEROMETER,-5.3705,11.5092,4.7333,6
1743666349362,2025-04-03 16:45:49.362,ACCELEROMETER,-4.0031,7.6737,4.4053,6
1743666349402,2025-04-03 16:45:49.402,GYROSCOPE,0.1231,0.2444,0.2082,62
1743666349410,2025-04-03 16:45:49.410,ACCELEROMETER,-2.5450,8.2818,5.8110,48
1743666349416,2025-04-03 16:45:49.416,ACCELEROMETER,-1.3623,8.5620,4.4819,6
